,Name,Core Name,Core Class,Core Subclass,Core Number,BGC,Organism,End product SMILES,Metabolite list,Base Prediction,Prediction Score
224,BGC0000521,lctA_lanthipeptide,lanthipeptide,Class II,1,Unknown,Lactococcus lactis subsp. lactis,C=C(NC(=O)[C@@H]1CSCC2NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]3CSC(C)C(NC(=O)[C@H](Cc4c[nH]cn4)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)C(=C)NC(=O)CNC(=O)CNC(=O)[C@@H](N)CCCCN)C(C)C)[C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NC(CSC[C@H](NC(=O)C(=CC)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC2=O)C(=O)N1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(=O)O)C(=O)N3)C(=O)O,"['BGC0000521_prepeptide_c', 'BGC0000521_dehydrated_peptide_c', 'BGC0000521_cyclic_peptide_c', 'BGC0000521_core_peptide_c', 'BGC0000521_1_mature_peptide_c']",0.8648849294729027,0.9760119940029985
225,BGC0000520,ORF00036_lanthipeptide,lanthipeptide,Class II,2,Unknown,Lactococcus lactis,C=C(NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)C(=C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)C(=CC)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)C(=CC)NC(=O)C(N)=CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)NC(=CC)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NC2C(=O)NC3C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CSC2C)C(=O)NC(=CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)CSC3C)CSC1C,"['BGC0000520_prepeptide_c', 'BGC0000520_dehydrated_peptide_c', 'BGC0000520_cyclic_peptide_c', 'BGC0000520_core_peptide_c', 'BGC0000520_2_mature_peptide_c']",,
226,BGC0000520,ORF00035_lanthipeptide,lanthipeptide,Class II,1,Unknown,Lactococcus lactis,C=C1NC(=O)[C@@H](N)CSCC(C(=O)N[C@@H](CC(C)C)C(=O)NC2CSC[C@@H](C(=O)NC3C(=O)N[C@@H](CC(C)C)C(=O)NC4C(=O)N[C@@H](Cc5c[nH]cn5)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CSC4C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)CSC3C)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CC(=O)O)NC2=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)C(=CC)NC(=O)[C@H](CC(N)=O)NC(=O)C(=CC)NC1=O,"['BGC0000520_prepeptide_c', 'BGC0000520_dehydrated_peptide_c', 'BGC0000520_cyclic_peptide_c', 'BGC0000520_core_peptide_c', 'BGC0000520_1_mature_peptide_c']",,
227,BGC0000519,labA2_lanthipeptide,lanthipeptide,Class III,2,Unknown,Actinomadura namibiensis,CC(C)C[C@@H]1NC(=O)C2CC34CSC[C@@H](C(=O)O)NC(=O)[C@H](CSCC5(CC(N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)N5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CSC(C)C(NC3=O)C(=O)NCC(=O)N2)C(=O)N4)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,"['BGC0000519_prepeptide_c', 'BGC0000519_dehydrated_peptide_c', 'BGC0000519_cyclic_peptide_c', 'BGC0000519_core_peptide_c', 'BGC0000519_2_mature_peptide_c']",,
228,BGC0000519,labA1_lanthipeptide,lanthipeptide,Class III,1,Unknown,Actinomadura namibiensis,CC1SC[C@@H]2NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](C(C)C)NC(=O)C3(CSC[C@@H]4NC(=O)C1NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc1c[nH]c5ccccc15)NC(=O)C1CC5(CSC[C@@H](C(=O)O)NC4=O)NC(=O)[C@H](CSC(C)C(NC5=O)C(=O)NCC(=O)N1)NC2=O)CC(N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N3,"['BGC0000519_prepeptide_c', 'BGC0000519_dehydrated_peptide_c', 'BGC0000519_cyclic_peptide_c', 'BGC0000519_core_peptide_c', 'BGC0000519_1_mature_peptide_c']",,
229,BGC0000518,allorf_09453_09605_lanthipeptide,lanthipeptide,Class III,1,"['tta leucine codon, possible target for bldA regulation']",Streptomyces viridochromogenes DSM 40736,CC=C(N)C(=O)N[C@H](C(=O)NC1CC2(CSC[C@@H](C(=O)N[C@H](C(=O)NC3CC4(CSC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC4=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC3=O)[C@@H](C)CC)NC2=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC1=O)C(C)C,"['BGC0000518_prepeptide_c', 'BGC0000518_dehydrated_peptide_c', 'BGC0000518_cyclic_peptide_c', 'BGC0000518_core_peptide_c', 'BGC0000518_1_mature_peptide_c']",,
230,BGC0000517,BH0454_lanthipeptide,lanthipeptide,Class II,2,Unknown,Halalkalibacterium halodurans C-125,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)C(C)C)C(=O)NC1CSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CSC(C)C(C(=O)N[C@@H](CC(C)C)C(=O)NC3C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N4CCC[C@H]4C(=O)NC4CSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC4=O)CSC3C)NC2=O)NC1=O,"['BGC0000517_prepeptide_c', 'BGC0000517_dehydrated_peptide_c', 'BGC0000517_cyclic_peptide_c', 'BGC0000517_core_peptide_c', 'BGC0000517_2_mature_peptide_c']",,
231,BGC0000517,BH0453_lanthipeptide,lanthipeptide,Class II,1,Unknown,Halalkalibacterium halodurans C-125,C=C1NC(=O)C(=CC)NC(=O)[C@@H]2CSC(C)C(NC(=O)[C@@H]3CCCN3C(=O)[C@@H]3CSCC(NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)C(=CC)NC(=O)[C@H](C)NC(=O)[C@@H]4CSC(C)C(NC(=O)C(=CC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](Cc5c[nH]cn5)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CN)C(C)C)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)N5CCC[C@H]5C(=O)N4)C(C)C)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N3)C(=O)NC(C(=O)N[C@@H](CCCCN)C(=O)N2)C(C)SC[C@@H](C(=O)O)NC(=O)[C@H](CCC(N)=O)NC1=O,"['BGC0000517_prepeptide_c', 'BGC0000517_dehydrated_peptide_c', 'BGC0000517_cyclic_peptide_c', 'BGC0000517_core_peptide_c', 'BGC0000517_1_mature_peptide_c']",,
232,BGC0000516,G11MC16DRAFT_3402_lanthipeptide,lanthipeptide,Class II,1,Unknown,Geobacillus thermodenitrificans,C=C(NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C(=C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)C(=CC)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)NC1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NC2CSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)NC3CSC[C@@H](C(=O)N4CCC[C@H]4C(=O)NC4CSC[C@@H](C(=O)N5CCC[C@H]5C(=O)N[C@@H](CCSC)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc5ccccc5)NC4=O)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC3=O)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC2=O)C(C)C)CSC1C,"['BGC0000516_prepeptide_c', 'BGC0000516_dehydrated_peptide_c', 'BGC0000516_cyclic_peptide_c', 'BGC0000516_core_peptide_c', 'BGC0000516_1_mature_peptide_c']",,
233,BGC0000515,GTNG_0265_lanthipeptide,lanthipeptide,Class I,1,Unknown,Geobacillus thermodenitrificans NG80-2,C=C1NC(=O)[C@H](CCCCN)NC(=O)[C](NC(=O)C(=CC)NC(=O)[C@@H](N)C(C)C)CSC[C@@H](C(=O)NC2C(=O)N3CCC[C@H]3C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NC3C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NC4C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C]5CSC[C@@H]6NC(=O)[C](CSC[C@@H]7NC(=O)[C](CSC[C@@H](C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)CC)NC7=O)NC(=O)[C@H](CC(N)=O)NC6=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CSC4C)NC5=O)CSC3C)[C@@H](C)CC)CSC2C)NC(=O)[C@H](CC(C)C)NC1=O,"['BGC0000515_prepeptide_c', 'BGC0000515_dehydrated_peptide_c', 'BGC0000515_cyclic_peptide_c', 'BGC0000515_core_peptide_c', 'BGC0000515_1_mature_peptide_c']",,
234,BGC0000514,gdmA_lanthipeptide,lanthipeptide,Class I,1,['gallidermin gene cluster'],Staphylococcus gallinarum,CC=C(NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@@H]1CSC(C)C(NC(=O)[C@@H]2CSC[C](NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)N2)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N1)C(=O)NCC(=O)N[C]1CSC[C@@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C](CSC=CNC2=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC1=O,"['BGC0000514_prepeptide_c', 'BGC0000514_dehydrated_peptide_c', 'BGC0000514_lan_d_tailored_peptide_c', 'BGC0000514_cyclic_peptide_c', 'BGC0000514_core_peptide_c', 'BGC0000514_1_mature_peptide_c']",0.7124463519313304,1.0
235,BGC0000513,SACE_4231_lanthipeptide,lanthipeptide,Class III,1,Unknown,Saccharopolyspora erythraea NRRL 2338,C=C(NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NC12CSC[C@@H]3NC(=O)C4(CSC[C@@H](C(=O)N[C@@H](Cc5c[nH]cn5)C(=O)O)NC(=O)C(=CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C(C4)NC(=O)[C@H](C(C)C)NC(=O)C(=CC)NC(=O)C(C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC3=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC2=O,"['BGC0000513_prepeptide_c', 'BGC0000513_dehydrated_peptide_c', 'BGC0000513_cyclic_peptide_c', 'BGC0000513_core_peptide_c', 'BGC0000513_1_mature_peptide_c']",,
236,BGC0000511,eriSb_lanthipeptide,lanthipeptide,Class I,2,Unknown,Bacillus subtilis,C=C(NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CSC(C)C2NC(=O)[C@H]([C@@H](C)CC)NC(=O)C(NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CSC(C)C(NC(=O)[C@@H](NC(=O)[C@@H]4CSC(C)C(NC(=O)[C@@H]5CSC[C](NC(=O)[C@H](CCC(=O)O)NC(=O)C(=C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc6c[nH]c7ccccc67)C(=O)N[C@@H](C(C)C)C(=O)N5)C(=O)N5CCC[C@H]5C(=O)NCC(=O)N4)C(C)C)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(=CC)C(=O)N3)C(C)SC[C@H](NC2=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)O,"['BGC0000511_prepeptide_c', 'BGC0000511_dehydrated_peptide_c', 'BGC0000511_cyclic_peptide_c', 'BGC0000511_core_peptide_c', 'BGC0000511_2_mature_peptide_c']",0.857653791130186,1.0
237,BGC0000511,eriSa_lanthipeptide,lanthipeptide,Class I,1,Unknown,Bacillus subtilis,C=C(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C]1CSC[C@@H](C(=O)NC2C(=O)N3CCC[C@H]3C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NC3C(=O)NCC(=O)N4CCC[C@H]4C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC4C(=O)N[C@@H](CSC3C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc3ccccc3)C(=O)N3CCC[C@H]3C(=O)NC3C(=O)N[C@@H](Cc5ccccc5)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)O)CSC3C)CSC4C)[C@@H](C)CC)CSC2C)NC(=O)[C@H](CC(C)C)NC1=O,"['BGC0000511_prepeptide_c', 'BGC0000511_dehydrated_peptide_c', 'BGC0000511_cyclic_peptide_c', 'BGC0000511_core_peptide_c', 'BGC0000511_1_mature_peptide_c']",0.5926966292134831,0.7224606580829757
238,BGC0000509,elxA_lanthipeptide,lanthipeptide,Class I,1,Unknown,Staphylococcus epidermidis,[CH2][C](O)C(=O)N[C@@H](C)C(=O)NC(=C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NC(=CC)C(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C]1CSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NC2C(=O)N[C@@H](CC(C)C)C(=O)NC3C(=O)N[C@@H](CSC2C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC(=CC)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)CSC3C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC1=O)[C@@H](C)CC)C(C)C)[C@@H](C)CC,"['BGC0000509_prepeptide_c', 'BGC0000509_dehydrated_peptide_c', 'BGC0000509_cyclic_peptide_c', 'BGC0000509_lan_o_tailored_peptide_c', 'BGC0000509_core_peptide_c', 'BGC0000509_1_mature_peptide_c']",0.7841666666666667,1.0
239,BGC0000508,epiA_lanthipeptide,lanthipeptide,Class I,1,Unknown,Staphylococcus epidermidis,CC=C(NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@@H]1CSC(C)C(NC(=O)[C@@H]2CSC[C](NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N1)C(=O)NCC(=O)N[C]1CSC[C@@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C](CSC=CNC2=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC1=O,"['BGC0000508_prepeptide_c', 'BGC0000508_dehydrated_peptide_c', 'BGC0000508_lan_d_tailored_peptide_c', 'BGC0000508_cyclic_peptide_c', 'BGC0000508_core_peptide_c', 'BGC0000508_1_mature_peptide_c']",0.7130584192439863,1.0
240,BGC0000507,eciA_lanthipeptide,lanthipeptide,Class I,1,Unknown,Staphylococcus epidermidis,[CH2][C](O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)NC1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)NC(=CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)NC2C(=O)N[C@@H](C(C)C)C(=O)NC(=C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C]3CSC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CC(=O)O)NC3=O)CSC2C)C(C)C)CSC1C)[C@@H](C)CC,"['BGC0000507_prepeptide_c', 'BGC0000507_dehydrated_peptide_c', 'BGC0000507_cyclic_peptide_c', 'BGC0000507_lan_o_tailored_peptide_c', 'BGC0000507_core_peptide_c', 'BGC0000507_1_mature_peptide_c']",,
241,BGC0000506,etnS_lanthipeptide,lanthipeptide,Class I,1,['entianin gene cluster'],Bacillus spizizenii,C=C(NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CSC(C)C2NC(=O)[C@H]([C@@H](C)CC)NC(=O)C(NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CSC(C)C(NC(=O)[C@@H](NC(=O)[C@@H]4CSC(C)C(NC(=O)[C@@H]5CSC[C](NC(=O)[C@H](CCC(=O)O)NC(=O)C(=C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc6c[nH]c7ccccc67)C(=O)N[C@@H](C(C)C)C(=O)N5)C(=O)N5CCC[C@H]5C(=O)NCC(=O)N4)C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(=CC)C(=O)N3)C(C)SC[C@H](NC2=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)O,"['BGC0000506_prepeptide_c', 'BGC0000506_dehydrated_peptide_c', 'BGC0000506_cyclic_peptide_c', 'BGC0000506_core_peptide_c', 'BGC0000506_1_mature_peptide_c']",0.8311884935654807,1.0
242,BGC0000504,clyLs_lanthipeptide,lanthipeptide,Class II,2,Unknown,Plasmid pAD1,CC=C(NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CN)C(C)C)C(=O)NC1C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NC(=CC)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC2CSC[C@@H](C(=O)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC2=O)C(C)C)[C@@H](C)CC)CSC1C,"['BGC0000504_prepeptide_c', 'BGC0000504_dehydrated_peptide_c', 'BGC0000504_cyclic_peptide_c', 'BGC0000504_core_peptide_c', 'BGC0000504_2_mature_peptide_c']",,
243,BGC0000504,clyLl_lanthipeptide,lanthipeptide,Class II,1,Unknown,Plasmid pAD1,C=C(NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)C(=CC)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSC(C)C(NC(=O)C(=CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CN)C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N1)C(C)C)C(=O)NC1CSC[C@@H](C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NC(=CC)C(=O)NCC(=O)N[C@H](C(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC2CSC[C@@H](C(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC2=O)C(C)C)C(C)C)C(C)C)C(C)C)[C@@H](C)CC)C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC1=O,"['BGC0000504_prepeptide_c', 'BGC0000504_dehydrated_peptide_c', 'BGC0000504_cyclic_peptide_c', 'BGC0000504_core_peptide_c', 'BGC0000504_1_mature_peptide_c']",,
244,BGC0000503,allorf_12972_13058_lanthipeptide,lanthipeptide,Class II,2,"['tta leucine codon, possible target for bldA regulation']",Streptomyces cinnamoneus,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@H]1CSCC(C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC1=O,"['BGC0000503_prepeptide_c', 'BGC0000503_dehydrated_peptide_c', 'BGC0000503_cyclic_peptide_c', 'BGC0000503_core_peptide_c', 'BGC0000503_2_mature_peptide_c']",0.6710743801652893,0.7016528925619835
245,BGC0000503,cinA_lanthipeptide,lanthipeptide,Class II,1,"['tta leucine codon, possible target for bldA regulation']",Streptomyces cinnamoneus,C=C1NC(=O)[C@@H](NC(=O)C2CSC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N2)CSC(C)C(C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CSC(C)C(NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](Cc3ccccc3)NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)N2,"['BGC0000503_prepeptide_c', 'BGC0000503_dehydrated_peptide_c', 'BGC0000503_cyclic_peptide_c', 'BGC0000503_core_peptide_c', 'BGC0000503_1_mature_peptide_c']",0.8592730661696178,0.8636363636363636
246,BGC0000502,cerA1_lanthipeptide,lanthipeptide,Class II,7,['cerecidin biosynthesis gene cluster'],Bacillus cereus,C=C(N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NC(=CC)C(=O)NC1C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NC(=CC)C(=O)NC(=CC)C(=O)NC2CSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)CC)NC2=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(C)C)CSC1C)C(C)C,"['BGC0000502_prepeptide_c', 'BGC0000502_dehydrated_peptide_c', 'BGC0000502_cyclic_peptide_c', 'BGC0000502_core_peptide_c', 'BGC0000502_7_mature_peptide_c']",,
